"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glyma.09G242600.Wm82.a4.v1",134.81354945195,1.63687713572243,0.490095923043655,3.3399117575941,0.000838050139107303,0.0117214996876948
"Glyma.09G246200.Wm82.a4.v1",269.990916577033,-1.18607458966553,0.408237783101964,-2.90535231857578,0.00366839917288314,0.0385272163563026
"Glyma.09G247700.Wm82.a4.v1",294.564495518983,-1.51456505979853,0.339941004724686,-4.45537619395213,8.37462137323101e-06,0.000216582141926946
"Glyma.09G249500.Wm82.a4.v1",195.329469227952,-1.29697151421794,0.418318183239419,-3.10044259652857,0.0019323166438989,0.0231465466796243
"Glyma.09G250200.Wm82.a4.v1",1540.3051464348,1.17809915302145,0.236263471322934,4.9863787509123,6.15214848851368e-07,2.0819967546574e-05
"Glyma.09G250700.Wm82.a4.v1",118.430054639328,2.32639494967347,0.490230446042856,4.74551298976257,2.07978565487026e-06,6.23211312912556e-05
"Glyma.09G250800.Wm82.a4.v1",2326.32102159603,-0.910516059316376,0.222406083088022,-4.0939350519294,4.24113157670629e-05,0.000906246341275523
"Glyma.09G256100.Wm82.a4.v1",430.951590428664,-1.12529741798513,0.315001120378575,-3.57236004949039,0.000353778554537053,0.00570213852577102
"Glyma.09G258000.Wm82.a4.v1",1629.12472179956,3.15078295060851,0.29213366521431,10.7854154648595,4.03416264117504e-27,1.1317580192253e-24
"Glyma.09G265500.Wm82.a4.v1",375.118962577215,1.29579140593426,0.355428112624703,3.64572007646027,0.000266644105452096,0.0044650201308728
"Glyma.09G266700.Wm82.a4.v1",342.311983035262,1.78937678657017,0.400695594577418,4.4656762160245,7.98162445947147e-06,0.000207667063809434
"Glyma.09G267700.Wm82.a4.v1",878.782987975746,-1.40136290542749,0.260087485541362,-5.38804434404297,7.12284804023117e-08,2.94302093786072e-06
"Glyma.09G268900.Wm82.a4.v1",349.223548864667,1.30262999758123,0.350448725995789,3.71703447880954,0.00020157494298496,0.00351530356651474
"Glyma.09G269400.Wm82.a4.v1",23.1257814460674,5.83259876279778,1.49456461703683,3.90254037618104,9.51883532846279e-05,0.00183618191201513
"Glyma.09G269500.Wm82.a4.v1",1966.2765815781,2.98426317495468,0.233277670169172,12.7927511141144,1.7998765417718e-37,9.81439722742186e-35
"Glyma.09G269600.Wm82.a4.v1",1509.73734569054,3.62225006909424,0.278935642736498,12.9859706474159,1.46963085514965e-38,8.62072099350285e-36
"Glyma.09G270500.Wm82.a4.v1",3533.8993263376,0.768922540829695,0.222905581643323,3.4495436819526,0.000561534872858749,0.00837435385313038
"Glyma.09G270900.Wm82.a4.v1",232.960514963612,3.34394737993212,0.47538654516786,7.03416496306466,2.00457851173803e-12,1.61010906809e-10
"Glyma.09G272100.Wm82.a4.v1",260.359553415971,1.21706211743981,0.414061588486009,2.93932630140826,0.00328926581856902,0.0354491324768098
"Glyma.09G272101.Wm82.a4.v1",1000.13727917545,1.40041088740142,0.246137978493417,5.68953599104528,1.27385039772976e-08,6.04376447893475e-07
"Glyma.09G272300.Wm82.a4.v1",179.736513602263,4.47468954363703,0.592179967055355,7.55630009891698,4.14696440620228e-14,4.1166596663108e-12
"Glyma.09G274000.Wm82.a4.v1",763.295023728675,1.21663548256209,0.304226563509886,3.99910996766905,6.35811346524605e-05,0.00128876629741885
"Glyma.09G275100.Wm82.a4.v1",381.50950308855,1.14367746667044,0.347160817649689,3.29437369808391,0.000986412629450073,0.0133808566745479
"Glyma.09G277800.Wm82.a4.v1",1494.64222944282,1.74237425204785,0.2482291261349,7.01921760422648,2.23114070022568e-12,1.77368813571329e-10
"Glyma.09G277900.Wm82.a4.v1",754.189393372802,0.85697994462074,0.27498905163936,3.11641477910417,0.00183064584143714,0.0221826146326256
"Glyma.09G278600.Wm82.a4.v1",947.660064477559,1.02724358757913,0.359044642117192,2.86104697600206,0.00422244481891772,0.0429398348212239
"Glyma.09G280200.Wm82.a4.v1",113.603137866156,2.05304228333828,0.55559659971041,3.69520311032929,0.000219711078964687,0.003785542688971
"Glyma.09G280900.Wm82.a4.v1",31.9762447583127,-3.1748790537416,0.971733112162423,-3.26723357885423,0.00108604034006631,0.0144438515168901
"Glyma.09G281700.Wm82.a4.v1",723.854899924183,0.897011114173681,0.278185306584793,3.22450932145213,0.00126188748395903,0.0164049610280302
"Glyma.09G281800.Wm82.a4.v1",5186.73486433722,1.93130787131612,0.199231850410067,9.69377068646916,3.20473579606595e-22,6.26622961336835e-20
"Glyma.09G281900.Wm82.a4.v1",868.434575782177,3.23555479613505,0.266657237979899,12.1337595058228,6.99621852862061e-34,2.97646813555546e-31
"Glyma.10G000900.Wm82.a4.v1",138.677916759269,-1.76681909489223,0.466663484485075,-3.78606673466593,0.000153050587874667,0.00278316275695994
"Glyma.10G001700.Wm82.a4.v1",720.726985333597,2.58577372670137,0.28886297579387,8.95155815519451,3.5049937819985e-19,5.42783337080287e-17
"Glyma.10G002200.Wm82.a4.v1",320.025971011877,1.5203191078735,0.340992444214779,4.45851259658969,8.25303477489509e-06,0.000214009538720739
"Glyma.10G002600.Wm82.a4.v1",885.451440461206,-1.02188654975569,0.255072360814676,-4.00626138595292,6.16873821327238e-05,0.00125498003114472
"Glyma.10G003700.Wm82.a4.v1",197.796567401126,-1.13420719334615,0.392344477675348,-2.89084531039244,0.0038420718379033,0.0399510707886395
"Glyma.10G005400.Wm82.a4.v1",138.694874730278,4.00833830708537,0.585230639215977,6.84916003792157,7.42848573789568e-12,5.57352374695021e-10
"Glyma.10G006600.Wm82.a4.v1",155.416983551477,4.82191796277122,0.582110294108217,8.28351261191544,1.1959430321929e-16,1.54852623716884e-14
"Glyma.10G007000.Wm82.a4.v1",251.793943614011,3.66489126431094,0.456259614305249,8.03246912372796,9.55302838601516e-16,1.13798613527562e-13
"Glyma.10G008021.Wm82.a4.v1",160.812228442185,1.44597500981333,0.511741896848475,2.82559434495839,0.0047192987938198,0.0467522141255716
"Glyma.10G008400.Wm82.a4.v1",387.648663740494,1.15152345217846,0.327231157685289,3.51899085748408,0.000433191635684818,0.0067761673436516
"Glyma.10G008600.Wm82.a4.v1",107.323359590453,4.26848839004606,0.603972750120162,7.06735260687975,1.57917331418112e-12,1.28982478604477e-10
"Glyma.10G016200.Wm82.a4.v1",1415.13478065267,0.954881325681019,0.225723725150228,4.23030997315638,2.33369512232493e-05,0.000532090734162601
"Glyma.10G016500.Wm82.a4.v1",249.253229700393,4.23434545927772,0.429122612231948,9.86744892620337,5.76111512052249e-23,1.2255031422584e-20
"Glyma.10G017600.Wm82.a4.v1",590.166539115525,1.04128548637699,0.363695671890504,2.86306812771334,0.00419560340639212,0.0427567217368968
"Glyma.10G018700.Wm82.a4.v1",650.072796233363,1.11241032404234,0.271897112788408,4.09129141767688,4.28977670836904e-05,0.000913524231377929
"Glyma.10G018800.Wm82.a4.v1",77.0447638106166,5.60820574582156,1.9371903128124,2.89502054017584,0.00379133723308744,0.0395531180218217
"Glyma.10G019000.Wm82.a4.v1",3217.25305967265,2.87518625898457,0.227797431554346,12.6216798818411,1.60363496491158e-36,8.16904311401997e-34
"Glyma.10G023300.Wm82.a4.v1",248.949747343767,3.03474209364449,0.409371459782577,7.41317456584854,1.2331139886195e-13,1.15593239877491e-11
"Glyma.10G023400.Wm82.a4.v1",247.316277579862,2.15549140239335,0.37881284390465,5.69012227826126,1.26948431341303e-08,6.03784830390485e-07
"Glyma.10G023900.Wm82.a4.v1",517.289383822099,1.35896076508333,0.279150509896924,4.86820090561582,1.12618808118629e-06,3.57380094779732e-05
"Glyma.10G024200.Wm82.a4.v1",265.730514197684,1.63324104109521,0.401323586016453,4.06963631843021,4.70865824388051e-05,0.000992895990805196
"Glyma.10G024300.Wm82.a4.v1",579.671362561023,0.968273887673625,0.295472313577609,3.27703762139223,0.00104902390839613,0.0140529275479433
"Glyma.10G025500.Wm82.a4.v1",190.822258437702,2.1587030685315,0.427877040986573,5.04514816582374,4.53170059471536e-07,1.57774090399645e-05
"Glyma.10G027000.Wm82.a4.v1",591.291570609986,1.1036099812771,0.326576454561451,3.37933113628507,0.000726624302283265,0.0103843705658533
"Glyma.10G028900.Wm82.a4.v1",368.926880779263,3.04370061294635,0.338995585881539,8.97858479493582,2.74271707717371e-19,4.28162466301533e-17
"Glyma.10G031800.Wm82.a4.v1",555.802283516115,0.936817910597623,0.306164643803369,3.05985008249118,0.00221447809947037,0.025769017018634
"Glyma.10G032200.Wm82.a4.v1",1423.42827181532,-0.963321889396268,0.229229774862287,-4.20242915639994,2.64065903029237e-05,0.000592999503235319
"Glyma.10G036300.Wm82.a4.v1",25.0497615044039,8.42909566938337,1.77084284554255,4.75993433895082,1.93655950485021e-06,5.8390888808626e-05
"Glyma.10G036600.Wm82.a4.v1",287.279233641604,5.18519285452233,0.448969984089861,11.5490857702517,7.46098523896034e-31,2.57903610291384e-28
"Glyma.10G036700.Wm82.a4.v1",99.5182325449472,3.71807631796045,0.626399428536591,5.93563172087609,2.92716202643877e-09,1.53557016061758e-07
"Glyma.10G040700.Wm82.a4.v1",214.096528391173,1.17908526989579,0.389453300331372,3.02753955067924,0.00246553447784508,0.0281240917235629
"Glyma.10G041200.Wm82.a4.v1",103.324498147869,2.66377224941225,0.662424811626457,4.02124467963672,5.7891433360515e-05,0.00118963208203415
"Glyma.10G042000.Wm82.a4.v1",1086.37378538083,-0.834355261603604,0.236267060838379,-3.53140746172127,0.000413354466670503,0.00651323491133436
"Glyma.10G043200.Wm82.a4.v1",1383.75116675756,0.873136596764451,0.240724273055018,3.62712320483316,0.000286596561791672,0.00475593051425828
"Glyma.10G045400.Wm82.a4.v1",150.478696703699,3.32200109090141,0.571954178677196,5.80815949030124,6.31633335207884e-09,3.16347795246743e-07
"Glyma.10G046000.Wm82.a4.v1",149.468503949288,2.21884085941071,0.471934757975856,4.70158389885795,2.58151151951864e-06,7.60500629791849e-05
"Glyma.10G046900.Wm82.a4.v1",96.5808074889285,2.91271664157708,0.649799981046953,4.48248188140008,7.3779908695898e-06,0.000193129760998086
"Glyma.10G047700.Wm82.a4.v1",739.616111927949,1.36998660913745,0.28660525568884,4.78004705756271,1.75254169109931e-06,5.35091889360486e-05
"Glyma.10G050800.Wm82.a4.v1",519.744896314952,1.90256313258043,0.380111831016449,5.00527207346541,5.5783183741725e-07,1.90109679450782e-05
"Glyma.10G051500.Wm82.a4.v1",267.757330891032,-1.33927847073606,0.429062956973837,-3.1214031623283,0.00179991433964102,0.0218924548096771
"Glyma.10G053000.Wm82.a4.v1",156.598170678443,2.00795506584815,0.458246377888631,4.38182419487917,1.17689759059673e-05,0.000291513693025927
"Glyma.10G055300.Wm82.a4.v1",2555.81145481985,1.74500066798002,0.265173374230216,6.58060287178405,4.6854451818768e-11,3.15473061245844e-09
"Glyma.10G055350.Wm82.a4.v1",15.4308705579194,7.72311542952115,1.98286476261142,3.89492797247042,9.82279143411588e-05,0.00188542077526919
"Glyma.10G058100.Wm82.a4.v1",1818.86041636483,0.744337183535926,0.2237917891459,3.32602543809442,0.000880938884780258,0.0122227302519629
"Glyma.10G058200.Wm82.a4.v1",10930.9776955432,1.80445072991684,0.21653902656837,8.33314326065425,7.87238067669501e-17,1.04376444485701e-14
"Glyma.10G059200.Wm82.a4.v1",61.856498811185,2.38386499209909,0.718993611083549,3.31555796233922,0.000914603720760521,0.0126055119434829
"Glyma.10G062600.Wm82.a4.v1",61.1190117352538,2.10560557081345,0.726365220480397,2.8988248768586,0.003745640379654,0.0391713850076458
"Glyma.10G065000.Wm82.a4.v1",1415.56652466155,0.815016836714222,0.238348233106349,3.4194372917821,0.000627507939991517,0.00919181607899038
"Glyma.10G066400.Wm82.a4.v1",254.88736549014,-1.96650639726389,0.366254547466276,-5.36923407741432,7.90717349105619e-08,3.23258945835523e-06
"Glyma.10G066700.Wm82.a4.v1",390.826785708447,1.90330602107041,0.363907248182509,5.23019541538742,1.69330950207357e-07,6.47151800323578e-06
"Glyma.10G069500.Wm82.a4.v1",628.275574023124,3.17154840623705,0.915447786645356,3.46447766055467,0.000531262262491748,0.00800399236883523
"Glyma.10G073600.Wm82.a4.v1",666.514058656101,2.61868540439814,0.291256464154558,8.9909949707022,2.45002265982038e-19,3.84018733906663e-17
"Glyma.10G079400.Wm82.a4.v1",82.0739803900214,-2.46032868380139,0.645005087127369,-3.81443299115492,0.000136495966363976,0.00251759949394061
"Glyma.10G081700.Wm82.a4.v1",799.180260932193,0.903911082669145,0.290453185150391,3.11207151059857,0.00185779491050379,0.0224064786325977
"Glyma.10G082400.Wm82.a4.v1",389.534470159057,1.01685705120525,0.330290177225862,3.07867784548098,0.00207921386111318,0.0245416965344502
"Glyma.10G082500.Wm82.a4.v1",75.2379538508141,10.018112069411,1.57168808208378,6.37410958549025,1.8402897286622e-10,1.15286111399931e-08
"Glyma.10G083700.Wm82.a4.v1",526.633552719807,1.4358086793039,0.284099760555825,5.05388908633652,4.329030681344e-07,1.51398755942396e-05
"Glyma.10G089000.Wm82.a4.v1",10.1569660555084,7.11619876262731,2.35550650883273,3.02109068089722,0.00251865917734741,0.0285701406536785
"Glyma.10G089300.Wm82.a4.v1",367.892017194433,-1.44885322695879,0.386463566124949,-3.74900340926409,0.000177538672337051,0.00315294022914171
"Glyma.10G090100.Wm82.a4.v1",3848.26084516619,-0.75180161774871,0.241577889861779,-3.11204646327055,0.00185795254444444,0.0224064786325977
"Glyma.10G090600.Wm82.a4.v1",142.757855902585,1.49108652592681,0.531207699542342,2.80697461127059,0.00500091829972106,0.0489162587098789
"Glyma.10G094000.Wm82.a4.v1",210.192484273014,-1.11029890035078,0.389725202972152,-2.84892763383875,0.00438668569971513,0.0442728198291114
"Glyma.10G104700.Wm82.a4.v1",114.428913064531,-2.8191194309391,0.52465139806449,-5.37331920078591,7.73003102194238e-08,3.17021346413665e-06
"Glyma.10G107900.Wm82.a4.v1",165.624344502689,2.96573319687586,0.513545325228486,5.77501741556376,7.69451260744971e-09,3.77706376953153e-07
"Glyma.10G111100.Wm82.a4.v1",244.850615919985,-1.1280022144597,0.375809735637703,-3.0015247277871,0.00268631220597514,0.0301888467501676
"Glyma.10G111200.Wm82.a4.v1",193.730861186479,-2.37720951121053,0.436669588366795,-5.44395482200083,5.21104417781819e-08,2.20246261292829e-06
"Glyma.10G112900.Wm82.a4.v1",38.8244249100608,2.79431146611357,0.853177380358737,3.27518231313006,0.00105593804379632,0.0141308819099808
"Glyma.10G119400.Wm82.a4.v1",43.2200220268303,9.22088375029064,1.63786950228624,5.6298036793649,1.80414856724257e-08,8.35497748574114e-07
"Glyma.10G124700.Wm82.a4.v1",2022.68746427232,1.1372228004862,0.231077403048197,4.92139337505454,8.59302140322517e-07,2.80032679819749e-05
"Glyma.10G124800.Wm82.a4.v1",692.466998287109,-1.12804976219514,0.279852440496379,-4.03087341384017,5.55699677175756e-05,0.00114986173179366
"Glyma.10G125000.Wm82.a4.v1",1641.05002610176,-1.74686527838807,0.284059344385245,-6.14964905368134,7.76545788216811e-10,4.4082067728466e-08
"Glyma.10G128800.Wm82.a4.v1",146.067796991115,1.50756052946018,0.454224215790178,3.31897877095256,0.000903472976244008,0.0124832106621295
"Glyma.10G129100.Wm82.a4.v1",28.2288549612608,3.87577382665759,1.20409039087184,3.21883959546532,0.00128710462896173,0.0166767924063766
"Glyma.10G132300.Wm82.a4.v1",541.462063221327,1.28022520581481,0.284582482854303,4.49860860364425,6.83996521356587e-06,0.000181337508858453
"Glyma.10G133500.Wm82.a4.v1",196.82496829718,-1.2367592550535,0.431090412950137,-2.86890920767601,0.00411890013458277,0.0421414425767367
"Glyma.10G133900.Wm82.a4.v1",196.982255458307,-1.56534470204147,0.414019542882846,-3.78084737532404,0.000156295473355778,0.00283256358955499
"Glyma.10G138300.Wm82.a4.v1",10.4978750302196,7.1871947679547,2.11003283519334,3.4062004382487,0.000658737972970988,0.00956962124711888
"Glyma.10G139200.Wm82.a4.v1",1147.00975214749,-1.5457249532688,0.240004917176856,-6.44038868641085,1.19167926841403e-10,7.66376459745005e-09
"Glyma.10G142700.Wm82.a4.v1",163.517214538635,-1.44297198625017,0.428380344266913,-3.36843649705619,0.000755958093219001,0.0107480417109708
"Glyma.10G143900.Wm82.a4.v1",327.192908478874,0.966281585510832,0.32333684203804,2.98846731915923,0.00280380483940027,0.0311833681003681
"Glyma.10G147600.Wm82.a4.v1",5045.34640969116,-0.708288428037845,0.205010014421194,-3.4548967280333,0.000550503640558312,0.00823521964614183
"Glyma.10G148700.Wm82.a4.v1",57.9325187684241,3.13026137880932,0.720514542375648,4.34448049929481,1.39605643624299e-05,0.000337591036409414
"Glyma.10G150000.Wm82.a4.v1",559.709144978774,0.810490035204502,0.2848218558866,2.8456033778784,0.00443273684560522,0.0446212706650042
"Glyma.10G150400.Wm82.a4.v1",500.857196979068,3.73806870434557,0.372381700471789,10.038271750759,1.03471083258009e-23,2.35640175784342e-21
"Glyma.10G151300.Wm82.a4.v1",1772.1538766564,2.10120883679357,0.287909376439316,7.29816049334693,2.91728536730993e-13,2.6326970395199e-11
"Glyma.10G151800.Wm82.a4.v1",293.590849591935,-1.08674012199453,0.354106509703649,-3.06896397613254,0.00214802491094332,0.0251390328087404
"Glyma.10G152200.Wm82.a4.v1",564.85623914165,3.0504915983044,0.310305408564463,9.83061046991287,8.31134128283505e-23,1.73931663656735e-20
"Glyma.10G152300.Wm82.a4.v1",156.174850098924,-1.98697663444636,0.454677403204722,-4.37008001814356,1.24201015363717e-05,0.000305880554058925
"Glyma.10G154200.Wm82.a4.v1",107.290048614781,-1.77945828533179,0.545331593418976,-3.26307572641338,0.00110210066809508,0.0146272976912242
"Glyma.10G156500.Wm82.a4.v1",1322.23163217364,2.26722344117757,0.236806621264995,9.57415560876765,1.02692998150532e-21,1.86655371990509e-19
"Glyma.10G159100.Wm82.a4.v1",368.472815864425,-1.11880280957589,0.324030855038738,-3.45276627882285,0.00055486953386523,0.00828772145200323
"Glyma.10G161000.Wm82.a4.v1",322.909593531237,-0.975790583585783,0.347975180840844,-2.80419592347906,0.00504422427356255,0.0491783285698751
"Glyma.10G161500.Wm82.a4.v1",84.8657526581097,6.74871445423532,0.925527370748272,7.29175026858375,3.05953899644489e-13,2.74826107302469e-11
"Glyma.10G162200.Wm82.a4.v1",168.336826271038,-1.78346616621867,0.518882037897691,-3.43713221109866,0.00058790855475073,0.00871396619340526
"Glyma.10G165600.Wm82.a4.v1",265.847364289922,-1.13917580822023,0.3650396281397,-3.12069079739548,0.00180427372917806,0.0219385858747263
"Glyma.10G165800.Wm82.a4.v1",243.95630415612,2.57926349310309,0.458549609363827,5.62482976854228,1.8569100095028e-08,8.57879129091895e-07
"Glyma.10G166000.Wm82.a4.v1",2095.82804852633,0.941501001657178,0.261198202685535,3.60454624869942,0.000312698764438714,0.00512537369400712
"Glyma.10G169300.Wm82.a4.v1",175.165380261978,1.5069004964671,0.463438746657044,3.25156346407574,0.00114772149209548,0.0151187606554871
"Glyma.10G170900.Wm82.a4.v1",43.7830641231554,9.2334159777308,1.6595045512121,5.56395941848231,2.63721300074444e-08,1.18858790830991e-06
"Glyma.10G176500.Wm82.a4.v1",310.293609832101,1.46515229844827,0.361420187239213,4.05387510210803,5.03761195742865e-05,0.00105365287375392
"Glyma.10G177200.Wm82.a4.v1",380.99473224516,-1.34816132149945,0.429256779664874,-3.14068731203726,0.00168551884565028,0.0207619669453867
"Glyma.10G177600.Wm82.a4.v1",340.840994274523,-1.80927016338904,0.375702377944094,-4.81570059069008,1.46684327353512e-06,4.54310698679297e-05
"Glyma.10G178400.Wm82.a4.v1",152.267201051317,1.3375204383117,0.444800086684922,3.00701478787962,0.00263826928406629,0.029735788871278
"Glyma.10G179100.Wm82.a4.v1",278.111762410601,-1.12069605002208,0.358835957995798,-3.12314311052183,0.00178930721830564,0.0217839713700323
"Glyma.10G179200.Wm82.a4.v1",2614.69572629445,-1.36947400672953,0.219458093661289,-6.24025290606584,4.36863983401043e-10,2.60202909498021e-08
"Glyma.10G179500.Wm82.a4.v1",238.198315760374,1.68412401149869,0.430770036572027,3.90956628483396,9.24619820890226e-05,0.00179072818237944
"Glyma.10G180500.Wm82.a4.v1",548.031439823573,4.90603113259135,0.347942038493562,14.1001390744054,3.79022019443144e-45,3.76252243147214e-42
"Glyma.10G180800.Wm82.a4.v1",354.78024139925,2.79484557038136,0.470310954675093,5.94254831319448,2.80624907310125e-09,1.48016257309421e-07
"Glyma.10G181000.Wm82.a4.v1",93.153506292888,4.24602321748406,0.699869503306214,6.06687846437896,1.30420171944602e-09,7.19261674762859e-08
"Glyma.10G182800.Wm82.a4.v1",57.0757327584614,-2.64006676576668,0.768722730892918,-3.43435501471393,0.000593965721973547,0.00877686371229232
"Glyma.10G183600.Wm82.a4.v1",23.8544759342707,4.02522750344448,1.10942064052942,3.62822481968933,0.000285376706393152,0.0047397508314075
"Glyma.10G183900.Wm82.a4.v1",1557.76132395655,0.850880396348277,0.272071345281709,3.12741643360956,0.0017634994502067,0.0215576890080978
"Glyma.10G184700.Wm82.a4.v1",1838.04479619297,0.701884005161586,0.214716647587261,3.26888489108112,0.00107972216945886,0.0143845298660013
"Glyma.10G186500.Wm82.a4.v1",270.173919730541,1.08328467435685,0.386670215073421,2.80157258595974,0.00508541994501776,0.0495051629799755
"Glyma.10G187000.Wm82.a4.v1",47.9745866970548,4.89070036411999,1.0524457272278,4.64698581370307,3.36820318976473e-06,9.56713033688494e-05
"Glyma.10G187700.Wm82.a4.v1",304.086293337857,-1.05975421798979,0.334353542507502,-3.16956180587203,0.00152668985029896,0.0191280898234059
"Glyma.10G188500.Wm82.a4.v1",932.945360081971,1.28301278385133,0.259325494625829,4.94749961126089,7.51728540749922e-07,2.49170979924086e-05
"Glyma.10G191700.Wm82.a4.v1",10.849982616533,7.24204353084181,2.11225268266537,3.42858768284454,0.00060673051211079,0.00893819321779651
"Glyma.10G192900.Wm82.a4.v1",981.848394228497,3.15392951009359,0.269367906953055,11.7086313130957,1.15122975839709e-31,4.16540748563958e-29
"Glyma.10G194200.Wm82.a4.v1",182.38099222441,1.43275546502899,0.411431754787366,3.48236481107166,0.000497006099447008,0.00759037125841851
"Glyma.10G194500.Wm82.a4.v1",35.6072006007491,3.71247918745878,1.09299888253034,3.39659925256669,0.000682288087131197,0.00985626242286727
"Glyma.10G196750.Wm82.a4.v1",13.4232325174372,7.53578338671282,1.98296230357515,3.80026557899073,0.000144541096134256,0.00264707120947857
"Glyma.10G196900.Wm82.a4.v1",11.7900992864728,7.33844303751015,2.07248471172841,3.54089127701698,0.000398777865973349,0.00631697425579304
"Glyma.10G198500.Wm82.a4.v1",206.776800773674,-1.45479722046512,0.389795580812823,-3.73220552534611,0.000189810530651185,0.00333197869230507
"Glyma.10G200700.Wm82.a4.v1",1008.15370172503,3.1107490087112,0.344890723243534,9.0195206744214,1.88914053581945e-19,2.9852275854796e-17
"Glyma.10G200800.Wm82.a4.v1",618.160787844273,-1.77146801519315,0.271918916191764,-6.51469210014011,7.28389108257043e-11,4.79584767451895e-09
"Glyma.10G201100.Wm82.a4.v1",1263.9576893002,1.9766640037175,0.279384354743305,7.07507049037745,1.49372812025042e-12,1.22780645807845e-10
"Glyma.10G201200.Wm82.a4.v1",188.603460437731,1.59463877258689,0.402804122396664,3.95884422209702,7.53133370437509e-05,0.00149679458092855
"Glyma.10G205500.Wm82.a4.v1",908.389590311758,-1.27413916490029,0.276191770834282,-4.61324086902209,3.96438431148849e-06,0.000110616954758166
"Glyma.10G207000.Wm82.a4.v1",1159.15145851966,1.43343001775745,0.277175482141841,5.17156137577821,2.32145995728959e-07,8.6316629676735e-06
"Glyma.10G209500.Wm82.a4.v1",61.6034948404363,1.93665043851762,0.645843269689849,2.99863841493254,0.00271188941914941,0.0304056758941122
"Glyma.10G209800.Wm82.a4.v1",285.121076042899,1.49920596269571,0.402695938880222,3.72292297475003,0.000196929613896973,0.0034435998202445
"Glyma.10G210051.Wm82.a4.v1",308.308283268953,1.02092076211117,0.332710750372957,3.0684934615631,0.00215141036377864,0.0251637015811752
"Glyma.10G211000.Wm82.a4.v1",6002.7018406917,-0.860458785016572,0.218787658660141,-3.93284881919774,8.39450367751467e-05,0.00164387056082438
"Glyma.10G211400.Wm82.a4.v1",1894.90129160199,1.28684781919097,0.23165345887485,5.55505549298182,2.77523579635732e-08,1.23640108004573e-06
"Glyma.10G212100.Wm82.a4.v1",177.247694569594,-1.43415814955566,0.410391225929735,-3.49461211385939,0.000474751168745423,0.00730814771291414
"Glyma.10G212900.Wm82.a4.v1",811.479975977749,2.00669729779417,0.272111597695434,7.3745379277814,1.64916025651832e-13,1.52380046136293e-11
"Glyma.10G213000.Wm82.a4.v1",95.1099803368435,2.63852845810952,0.54675880097675,4.82576312150065,1.39468197141847e-06,4.34044312889598e-05
"Glyma.10G214500.Wm82.a4.v1",39928.0490854654,-1.08353101186818,0.217904080347168,-4.97251364059767,6.60903193353132e-07,2.21915586562589e-05
"Glyma.10G215700.Wm82.a4.v1",96.4145319057704,10.3810685284135,2.36197651205304,4.39507695162906,1.10733519721133e-05,0.000277658563212672
"Glyma.10G219600.Wm82.a4.v1",590.959441170641,1.38373707825271,0.279783154451426,4.94574836346321,7.5851891684282e-07,2.51206671219587e-05
"Glyma.10G219800.Wm82.a4.v1",92.8336451322914,4.66030566195186,0.665233555823366,7.00551801868106,2.46073661293491e-12,1.93632963353201e-10
"Glyma.10G222400.Wm82.a4.v1",1724.12160014091,4.42961604549574,0.337358989346209,13.1302742342221,2.20855275382165e-39,1.37909870748718e-36
"Glyma.10G223200.Wm82.a4.v1",103.596245400942,2.95705266416755,0.541912194401244,5.45670072516967,4.8506288062883e-08,2.06819487043449e-06
"Glyma.10G225200.Wm82.a4.v1",459.517852539046,-1.05275325457366,0.312052419159121,-3.37364234320144,0.00074180682147454,0.0105740247030143
"Glyma.10G226200.Wm82.a4.v1",267.332507072685,11.8567991326385,1.48974163024843,7.95896341479113,1.73486522289106e-15,1.97545020894786e-13
"Glyma.10G229400.Wm82.a4.v1",352.938121314959,2.38272930890249,0.348750017361913,6.83219839507512,8.36230889061543e-12,6.20204576053978e-10
"Glyma.10G229500.Wm82.a4.v1",176.653363495574,1.96933873238337,0.420071837388787,4.68809988459356,2.75753427265409e-06,8.03295254821695e-05
"Glyma.10G230000.Wm82.a4.v1",531.301993582956,1.39124631688469,0.287288724249965,4.84267637206044,1.2810184059743e-06,4.02227312143514e-05
"Glyma.10G230600.Wm82.a4.v1",703.439829563692,2.05276827071349,0.330491823306448,6.21125282367444,5.25638227379346e-10,3.09271792902605e-08
"Glyma.10G237600.Wm82.a4.v1",81.6348112867985,1.74139320458509,0.576490108843404,3.02068184323023,0.00252206215209487,0.0285919871796056
"Glyma.10G239500.Wm82.a4.v1",1402.14671006207,0.734757046806501,0.233728885947937,3.14362961097657,0.00166866500679106,0.0206068152274054
"Glyma.10G239700.Wm82.a4.v1",209.413137242309,3.33059424778353,0.491479956994568,6.77666342316445,1.2298293633013e-11,8.94978266921236e-10
"Glyma.10G241000.Wm82.a4.v1",553.952465203814,-1.24109825086893,0.275502615815672,-4.50485105992353,6.64195106483507e-06,0.000176488082000748
"Glyma.10G241100.Wm82.a4.v1",595.701404018346,-1.55705816756072,0.3627568065781,-4.29229207922661,1.76838117251062e-05,0.000415162933896839
"Glyma.10G242600.Wm82.a4.v1",3456.22314844237,1.09141016830128,0.242823997664441,4.49465530095384,6.96827321278876e-06,0.000184147916336599
"Glyma.10G244000.Wm82.a4.v1",131.375311866554,1.34232732393189,0.461909479385997,2.90603978449675,0.00366034905865805,0.0385082646211811
"Glyma.10G245300.Wm82.a4.v1",132.699965895074,1.86354343402496,0.59088879996287,3.15379718509145,0.00161161045032184,0.0200043278564315
